2024-06-15T09:09:27Z, 31, 494712
2024-06-15T09:09:37Z, 98, 381490
2024-06-15T09:09:47Z, 39, 436700
2024-06-15T09:09:57Z, 30, 445014
2024-06-15T09:10:27Z, 68, 172740
2024-06-15T09:10:37Z, 129, 258762
2024-06-15T09:10:57Z, 544, 7315
2024-06-15T09:11:07Z, 0, 7315
2024-06-15T09:11:17Z, 0, 7315
2024-06-15T09:11:17Z, 89, 7315
2024-06-15T09:11:33Z, 1217, 13271
2024-06-15T09:11:43Z, 428, 82918
2024-06-15T09:11:53Z, 950, 23414
2024-06-15T09:12:03Z, 732, 22239
2024-06-15T09:12:13Z, 401, 26801
2024-06-15T09:12:23Z, 1385, 90173
2024-06-15T09:12:33Z, 130, 42005
2024-06-15T09:12:43Z, 124, 75122
2024-06-15T09:12:53Z, 177, 77529
2024-06-15T09:13:03Z, 82, 126071
2024-06-15T09:13:13Z, 87, 84242
2024-06-15T09:13:23Z, 320, 132855
2024-06-15T09:13:33Z, 67, 210472
2024-06-15T09:13:43Z, 58, 288933
2024-06-15T09:13:53Z, 74, 93123
2024-06-15T09:14:03Z, 68, 222957
2024-06-15T09:14:13Z, 52, 261770
2024-06-15T09:14:23Z, 59, 257642
2024-06-15T09:14:33Z, 56, 331133
2024-06-15T09:14:43Z, 44, 327057
2024-06-15T09:14:53Z, 70, 98041
2024-06-15T09:15:03Z, 45, 200178
2024-06-15T09:15:13Z, 46, 267935
2024-06-15T09:15:23Z, 21, 452535
2024-06-15T09:15:33Z, 34, 362513
2024-06-15T09:15:43Z, 28, 398289
2024-06-15T09:15:53Z, 34, 360078
2024-06-15T09:16:03Z, 34, 393303
2024-06-15T09:16:13Z, 36, 365235
2024-06-15T09:16:23Z, 35, 433064
2024-06-15T09:16:33Z, 0, 433064
2024-06-15T09:16:43Z, 0, 433064
2024-06-15T09:16:43Z, 215, 433064
2024-06-15T09:17:31Z, 51, 51913
2024-06-15T09:17:41Z, 105, 115768
2024-06-15T09:17:51Z, 96, 100812
2024-06-15T09:18:01Z, 115, 77445
2024-06-15T09:18:11Z, 120, 81600
2024-06-15T09:18:21Z, 129, 91115
2024-06-15T09:18:31Z, 141, 83330
2024-06-15T09:18:41Z, 255, 142261
2024-06-15T09:18:51Z, 190, 166056
2024-06-15T09:19:01Z, 1675, 4767
2024-06-15T09:19:11Z, 1294, 38352
2024-06-15T09:19:21Z, 1472, 51624
2024-06-15T09:19:31Z, 1164, 8467
2024-06-15T09:19:41Z, 3669, 5530
2024-06-15T09:19:51Z, 2106, 3459
2024-06-15T09:20:01Z, 1124, 13465
2024-06-15T09:20:11Z, 1069, 11305
2024-06-15T09:20:21Z, 3136, 2066
2024-06-15T09:20:31Z, 4769, 8472
2024-06-15T09:20:41Z, 2111, 5570
2024-06-15T09:20:51Z, 5883, 2720
2024-06-15T09:21:01Z, 3257, 11431
2024-06-15T09:21:11Z, 2468, 4473
2024-06-15T09:21:21Z, 5110, 1451
2024-06-15T09:21:31Z, 3154, 3340
2024-06-15T09:21:41Z, 1267, 6370
2024-06-15T09:21:51Z, 2392, 7169
2024-06-15T09:22:01Z, 335, 255845
2024-06-15T09:22:11Z, 30, 295817
2024-06-15T09:22:21Z, 184, 44800
2024-06-15T09:22:31Z, 2568, 1475
2024-06-15T09:22:41Z, 573, 51792
2024-06-15T09:22:51Z, 2032, 14456
2024-06-15T09:23:01Z, 5426, 5969
2024-06-15T09:23:11Z, 2762, 95935
2024-06-15T09:23:21Z, 65, 188944
2024-06-15T09:23:31Z, 80, 141799
2024-06-15T09:23:41Z, 75, 117434
2024-06-15T09:23:51Z, 215, 16893
2024-06-15T09:24:01Z, 854, 31824
2024-06-15T09:24:11Z, 838, 34373
2024-06-15T09:24:21Z, 0, 34373
2024-06-15T09:24:31Z, 0, 34373
2024-06-15T09:24:31Z, 1497, 34373
2024-06-15T09:24:42Z, 3088, 4884
2024-06-15T09:24:52Z, 5820, 1275
2024-06-15T09:25:02Z, 6508, 922
2024-06-15T09:25:12Z, 5183, 967
2024-06-15T09:25:22Z, 6028, 3140
2024-06-15T09:25:32Z, 3296, 13678
2024-06-15T09:25:42Z, 618, 15456
2024-06-15T09:25:52Z, 1058, 10534
2024-06-15T09:26:02Z, 6650, 1077
2024-06-15T09:26:12Z, 5591, 4353
2024-06-15T09:26:22Z, 1275, 34814
2024-06-15T09:26:32Z, 215, 23666
2024-06-15T09:26:42Z, 992, 14159
2024-06-15T09:26:52Z, 755, 32880
2024-06-15T09:27:02Z, 220, 37749
2024-06-15T09:27:12Z, 1070, 11770
2024-06-15T09:27:22Z, 2535, 12734
2024-06-15T09:27:32Z, 621, 13306
2024-06-15T09:27:42Z, 437, 57051
2024-06-15T09:27:52Z, 546, 31488
2024-06-15T09:28:02Z, 528, 35073
2024-06-15T09:28:12Z, 1421, 13051
2024-06-15T09:28:22Z, 3275, 2734
2024-06-15T09:28:32Z, 2218, 6119
2024-06-15T09:28:42Z, 378, 87088
2024-06-15T09:28:52Z, 1158, 21567
2024-06-15T09:29:02Z, 1340, 5596
2024-06-15T09:29:12Z, 5831, 3772
2024-06-15T09:29:22Z, 8660, 2649
2024-06-15T09:29:32Z, 8553, 860
2024-06-15T09:29:42Z, 6989, 1270
2024-06-15T09:29:52Z, 9354, 1663
2024-06-15T09:30:02Z, 7837, 1471
2024-06-15T09:30:12Z, 8298, 902
2024-06-15T09:30:22Z, 8057, 2049
2024-06-15T09:30:32Z, 6440, 65274
2024-06-15T09:30:42Z, 5200, 3619
2024-06-15T09:30:52Z, 6417, 1360
2024-06-15T09:31:02Z, 2622, 5769
2024-06-15T09:31:12Z, 1607, 12856
2024-06-15T09:31:22Z, 635, 17526
2024-06-15T09:31:32Z, 1059, 25211
2024-06-15T09:31:42Z, 818, 26175
2024-06-15T09:31:52Z, 1067, 16807
2024-06-15T09:32:02Z, 1372, 15002
2024-06-15T09:32:12Z, 1778, 5630
2024-06-15T09:32:22Z, 1458, 12133
2024-06-15T09:32:32Z, 1417, 10999
2024-06-15T09:32:42Z, 1699, 8222
2024-06-15T09:32:52Z, 989, 11050
2024-06-15T09:33:02Z, 1124, 4767
2024-06-15T09:33:12Z, 1316, 15918
2024-06-15T09:33:22Z, 707, 19765
2024-06-15T09:33:32Z, 854, 16216
2024-06-15T09:33:42Z, 977, 13516
2024-06-15T09:33:52Z, 6877, 1779
2024-06-15T09:34:02Z, 4794, 35378
2024-06-15T09:34:12Z, 4640, 8266
2024-06-15T09:34:22Z, 3924, 7788
2024-06-15T09:34:32Z, 4184, 2671
2024-06-15T09:34:42Z, 7796, 6874
2024-06-15T09:34:52Z, 9168, 2039
2024-06-15T09:35:02Z, 8325, 1040
2024-06-15T09:35:12Z, 4306, 1601
2024-06-15T09:35:22Z, 5752, 5939
2024-06-15T09:35:32Z, 4766, 1777
2024-06-15T09:35:42Z, 6594, 1907
2024-06-15T09:35:52Z, 4219, 1188
2024-06-15T09:36:02Z, 5838, 6865
2024-06-15T09:36:12Z, 4294, 3504
2024-06-15T09:36:22Z, 5980, 2733
2024-06-15T09:36:32Z, 3723, 5506
2024-06-15T09:36:42Z, 3863, 1424
2024-06-15T09:36:52Z, 3865, 2460
2024-06-15T09:37:02Z, 3271, 4143
2024-06-15T09:37:12Z, 5388, 1403
2024-06-15T09:37:22Z, 5655, 4461
2024-06-15T09:37:32Z, 4226, 1459
2024-06-15T09:37:42Z, 7875, 632
2024-06-15T09:37:52Z, 7138, 2089
2024-06-15T09:38:02Z, 2871, 1918
2024-06-15T09:38:12Z, 4941, 1639
2024-06-15T09:38:22Z, 3617, 5453
2024-06-15T09:38:32Z, 2199, 4543
2024-06-15T09:38:42Z, 7949, 1101
2024-06-15T09:38:52Z, 4440, 4680
2024-06-15T09:39:02Z, 4390, 13508
2024-06-15T09:39:12Z, 5718, 1064
2024-06-15T09:39:22Z, 7444, 4068
2024-06-15T09:39:32Z, 8281, 1492
2024-06-15T09:39:42Z, 4099, 61383
2024-06-15T09:39:52Z, 9265, 1769
2024-06-15T09:40:02Z, 4282, 2355
2024-06-15T09:40:12Z, 2996, 6946
2024-06-15T09:40:22Z, 5431, 939
2024-06-15T09:40:32Z, 6977, 1805
2024-06-15T09:40:42Z, 5276, 2875
2024-06-15T09:40:52Z, 8292, 763
2024-06-15T09:41:02Z, 8457, 1894
2024-06-15T09:41:12Z, 6625, 1541
2024-06-15T09:41:22Z, 7692, 637
2024-06-15T09:41:32Z, 4760, 3110
2024-06-15T09:41:42Z, 7179, 801
2024-06-15T09:41:52Z, 9087, 1070
2024-06-15T09:42:02Z, 4348, 30173
2024-06-15T09:42:12Z, 2875, 49005
2024-06-15T09:42:22Z, 1160, 33200
2024-06-15T09:42:32Z, 4137, 23556
2024-06-15T09:42:42Z, 4232, 2853
2024-06-15T09:42:52Z, 5547, 10568
2024-06-15T09:43:02Z, 9362, 1474
2024-06-15T09:43:12Z, 4711, 6015
2024-06-15T09:43:22Z, 998, 26548
2024-06-15T09:43:32Z, 398, 16483
2024-06-15T09:43:42Z, 253, 26606
2024-06-15T09:43:52Z, 280, 29129
2024-06-15T09:44:02Z, 368, 66715
2024-06-15T09:44:12Z, 382, 84180
2024-06-15T09:44:22Z, 76, 179993
2024-06-15T09:44:32Z, 144, 115593
2024-06-15T09:44:42Z, 329, 28820
2024-06-15T09:44:52Z, 391, 140444
2024-06-15T09:45:02Z, 3852, 3839
2024-06-15T09:45:12Z, 3765, 16317
2024-06-15T09:45:22Z, 1083, 72292
2024-06-15T09:45:32Z, 223, 28694
2024-06-15T09:45:42Z, 431, 38872
2024-06-15T09:45:52Z, 5468, 17022
2024-06-15T09:46:02Z, 3662, 7958
2024-06-15T09:46:12Z, 204, 80264
2024-06-15T09:46:22Z, 96, 169278
2024-06-15T09:46:32Z, 162, 112360
2024-06-15T09:46:42Z, 159, 165113
2024-06-15T09:46:52Z, 110, 180693
2024-06-15T09:47:02Z, 266, 93701
2024-06-15T09:47:12Z, 188, 106242
2024-06-15T09:47:22Z, 103, 95156
2024-06-15T09:47:32Z, 3015, 2146
2024-06-15T09:47:42Z, 9278, 1513
2024-06-15T09:47:52Z, 4381, 2215
2024-06-15T09:48:02Z, 1749, 5017
2024-06-15T09:48:12Z, 0, 5017
2024-06-15T09:48:22Z, 0, 5017
2024-06-15T09:48:22Z, 3656, 5017
2024-06-15T09:48:34Z, 5344, 1254
2024-06-15T09:48:44Z, 6381, 2982
2024-06-15T09:48:54Z, 5175, 547
2024-06-15T09:49:04Z, 5900, 16508
2024-06-15T09:49:14Z, 8353, 2405
2024-06-15T09:49:24Z, 7595, 1704
2024-06-15T09:49:34Z, 3474, 2393
2024-06-15T09:49:44Z, 4815, 941
2024-06-15T09:49:54Z, 7635, 2203
2024-06-15T09:50:04Z, 9460, 1694
2024-06-15T09:50:14Z, 8877, 1160
2024-06-15T09:50:24Z, 8622, 1320
2024-06-15T09:50:34Z, 9567, 984
2024-06-15T09:50:44Z, 7665, 882
2024-06-15T09:50:54Z, 8767, 1470
2024-06-15T09:51:04Z, 4994, 48394
2024-06-15T09:51:14Z, 1142, 5957
2024-06-15T09:51:24Z, 704, 31617
